,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
1316,29,X14,1,1,0,0,ph,3,2,0.666666667,383,1504,7.315883505,0,110,0,0.166666667,0.666666667,1,1,1,2,0,-1,1,chose desirable,undesirable fac.,"[7,2.1e+03]",FALSE,404
1317,30,X14,1,0,0,1,ph,9,7,0.777777778,557,4482,8.407824654,0,100111111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,82
1318,31,X14,0,0,0,0,tv,17,5,0.294117647,3253,8937,9.097955241,0,1.01E+15,1,-0.205882353,0.705882353,12,-7,7,12,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,137
1319,32,X14,1,1,1,1,tv,7,6,0.857142857,766,3552,8.175266104,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,252
1320,33,X14,0,0,0,0,tv,14,5,0.357142857,695,7527,8.926251835,0,1.01E+13,1,-0.142857143,0.642857143,9,-4,4,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,377
1321,34,X14,1,0,0,1,ph,17,10,0.588235294,70,9304,9.138199694,0,1.01E+16,1,0.088235294,0.588235294,7,3,3,10,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,504
1322,35,X14,1,1,0,0,ph,14,5,0.357142857,692,7290,8.894258825,0,1.10E+13,0,-0.142857143,0.357142857,9,-4,-4,5,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,140
1323,36,X14,0,1,1,0,ph,11,4,0.363636364,817,5929,8.687610844,0,100001101,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,429
1324,37,X14,1,1,1,1,tv,7,4,0.571428571,577,3670,8.207946941,0,11011,1,0.071428571,0.571428571,3,1,1,4,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,370
1325,38,X14,1,1,1,1,tv,15,11,0.733333333,1739,7770,8.958025443,1,1.11E+14,1,0.233333333,0.733333333,4,7,7,11,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,70
1326,39,X14,1,0,0,1,ph,10,7,0.7,777,5274,8.570544367,0,1010111110,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,324
1327,40,X14,1,0,0,1,ph,10,6,0.6,69,5097,8.53640741,0,1000101111,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,147
1328,41,X14,1,0,1,0,tv,5,4,0.8,495,2601,7.863651265,0,11110,0,0.3,0.8,1,3,3,4,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,401
1329,42,X14,0,0,1,1,ph,4,2,0.5,153,2032,7.616775809,0,1001,0,0,0.5,2,0,0,2,0,1,-1,chose undesirable,desirable fac.,"[7,2.1e+03]",FALSE,382
1330,43,X14,0,0,1,1,ph,7,3,0.428571429,440,3385,8.127109185,0,1100001,0,-0.071428571,0.571428571,4,-1,1,4,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,85
1331,44,X14,0,0,0,0,tv,4,1,0.25,566,2024,7.61283103,0,1000,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,374
1332,45,X14,1,1,0,0,ph,16,7,0.4375,734,8330,9.027618735,0,1.00E+15,0,-0.0625,0.4375,9,-2,-2,7,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,80
1333,46,X14,1,1,1,1,tv,48,26,0.541666667,1705,26320,10.17808439,1,1.10E+46,1,0.041666667,0.541666667,22,4,4,26,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,470
1334,47,X14,0,1,1,0,ph,7,2,0.285714286,817,3721,8.221747728,0,1010000,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,421
1335,48,X14,1,1,1,1,tv,13,9,0.692307692,1057,7029,8.857799727,0,1.11E+12,1,0.192307692,0.692307692,4,5,5,9,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,429
1336,49,X14,1,0,0,1,ph,5,5,1,287,2243,7.715569535,0,11111,1,0.5,1,0,5,5,5,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,43
1337,50,X14,1,0,0,1,ph,45,29,0.644444444,6711,24594,10.11025779,0,1.10E+43,1,0.144444444,0.644444444,16,13,13,29,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,394
1338,51,X14,0,1,0,1,tv,13,7,0.538461538,596,6656,8.803273983,0,11010110101,0,0.038461538,0.461538462,6,1,-1,6,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,56
1339,52,X14,0,0,0,0,tv,21,7,0.333333333,1032,11171,9.321076414,10,1.00E+15,1,-0.166666667,0.666666667,14,-7,7,14,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,171
1340,53,X14,0,0,0,0,tv,20,10,0.5,1394,10975,9.303375238,0,1.10E+18,1,0,0.5,10,0,0,10,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,525
1342,55,X14,1,0,1,0,tv,5,3,0.6,664,2678,7.892825526,0,1110,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,478
1343,56,X14,1,0,1,0,tv,16,9,0.5625,455,8456,9.042631528,0,1.10E+14,0,0.0625,0.5625,7,2,2,9,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,206
1344,57,X14,1,1,0,0,ph,17,11,0.647058824,623,9016,9.106756056,0,1.00E+15,0,0.147058824,0.647058824,6,5,5,11,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,216
1345,58,X14,0,0,0,0,tv,6,2,0.333333333,1838,2814,7.942362238,0,100001,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,64
1346,59,X14,0,0,0,0,tv,10,5,0.5,636,5248,8.565602331,0,110011001,1,0,0.5,5,0,0,5,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,298
1347,60,X14,1,0,1,0,tv,9,6,0.666666667,2335,4656,8.445911989,0,110011110,0,0.166666667,0.666666667,3,3,3,6,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,256
1349,62,X14,1,0,0,1,ph,14,11,0.785714286,1373,7595,8.935245415,0,1.11E+12,1,0.285714286,0.785714286,3,8,8,11,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,445
1350,63,X14,0,0,1,1,ph,13,6,0.461538462,2093,6848,8.831711918,0,1.01E+12,0,-0.038461538,0.538461538,7,-1,1,7,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,248
1351,64,X14,1,1,1,1,tv,17,11,0.647058824,2840,8890,9.092682329,0,1.00E+16,1,0.147058824,0.647058824,6,5,5,11,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,90
1352,65,X14,0,1,0,1,tv,11,4,0.363636364,1911,5983,8.696677393,0,1110000100,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,483
1353,66,X14,0,0,0,0,tv,19,6,0.315789474,849,10143,9.224539091,0,1.11E+17,1,-0.184210526,0.684210526,13,-7,7,13,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,243
1354,67,X14,0,1,1,0,ph,7,1,0.142857143,1198,3510,8.163371316,0,10000,1,-0.357142857,0.857142857,6,-5,5,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,210
1355,68,X14,0,0,1,1,ph,7,3,0.428571429,623,3559,8.177234886,0,1010001,0,-0.071428571,0.571428571,4,-1,1,4,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,259
1356,69,X14,1,1,1,1,tv,41,28,0.682926829,7491,22416,10.01753027,0,1.10E+40,1,0.182926829,0.682926829,13,15,15,28,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,416
1357,70,X14,1,1,1,1,tv,8,6,0.75,574,4340,8.375629627,0,1110111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,490
1358,71,X14,1,0,0,1,ph,9,7,0.777777778,1239,4720,8.459564079,0,111010111,1,0.277777778,0.777777778,2,5,5,7,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,320
1360,73,X14,1,0,0,1,ph,4,3,0.75,1629,2090,7.644919345,0,1101,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,440
1361,74,X14,1,0,0,1,ph,12,8,0.666666667,453,6449,8.771680359,0,1.11E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,399
1362,75,X14,0,1,0,1,tv,11,5,0.454545455,451,5674,8.643649615,0,1010011010,0,-0.045454545,0.545454545,6,-1,1,6,0,1,-1,chose undesirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,174
1363,76,X14,1,0,0,1,ph,5,4,0.8,712,2213,7.70210434,0,11101,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,13
1364,77,X14,0,0,0,0,tv,12,4,0.333333333,839,6066,8.710454688,0,10101000001,1,-0.166666667,0.666666667,8,-4,4,8,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,16
1365,78,X14,1,0,0,1,ph,8,5,0.625,1023,3928,8.275885669,0,11010110,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,78
1366,79,X14,1,1,0,0,ph,5,3,0.6,563,2249,7.718240952,0,11010,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,49
1367,80,X14,1,0,0,1,ph,14,9,0.642857143,569,7516,8.924789361,0,1.10E+13,1,0.142857143,0.642857143,5,4,4,9,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,366
1368,81,X14,1,0,0,1,ph,84,51,0.607142857,51103,45919,10.73463425,1,1.01E+83,1,0.107142857,0.607142857,33,18,18,51,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,269
1369,82,X14,0,0,1,1,ph,5,1,0.2,587,2298,7.739794458,0,1000,0,-0.3,0.8,4,-3,3,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,98
1370,83,X14,1,0,0,1,ph,5,4,0.8,74,2348,7.761319181,0,11011,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,148
1372,85,X14,1,0,0,1,ph,31,16,0.516129032,439,16751,9.726213237,0,1.01E+30,1,0.016129032,0.516129032,15,1,1,16,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,251
1373,86,X14,0,0,0,0,tv,4,1,0.25,4436,1833,7.513709248,0,1,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,183
1374,87,X14,0,0,0,0,tv,6,2,0.333333333,251,3166,8.06022424,0,101,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,416
1375,88,X14,0,1,0,1,tv,6,2,0.333333333,109,3165,8.059908335,0,110000,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,415
1377,90,X14,1,0,0,1,ph,4,3,0.75,22,1921,7.560601163,0,111,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,271
1378,91,X14,1,1,1,1,tv,10,7,0.7,735,5246,8.56522116,0,1010111011,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,296
1379,92,X14,0,0,0,0,tv,12,3,0.25,1359,6095,8.715224042,0,1.00E+11,1,-0.25,0.75,9,-6,6,9,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,45
1380,93,X14,0,1,1,0,ph,5,0,0,512,2558,7.846980982,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,358
1381,94,X14,1,0,1,0,tv,17,10,0.588235294,108,9337,9.14174028,0,1.10E+16,0,0.088235294,0.588235294,7,3,3,10,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,537
1382,95,X14,1,1,1,1,tv,17,12,0.705882353,1151,9216,9.128696383,0,1.00E+16,1,0.205882353,0.705882353,5,7,7,12,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,416
1383,96,X14,0,1,1,0,ph,32,13,0.40625,727,17519,9.771041285,0,1.00E+31,1,-0.09375,0.59375,19,-6,6,19,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,469
1384,97,X14,0,0,0,0,tv,5,1,0.2,464,2340,7.757906208,2,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,140
1385,98,X14,1,1,0,0,ph,5,3,0.6,712,2463,7.809135398,0,10110,0,0.1,0.6,2,1,1,3,0,-1,1,chose desirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,263
1386,99,X14,0,0,0,0,tv,8,0,0,686,4351,8.378160983,0,0,1,-0.5,1,8,-8,8,8,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,501
1387,1,X15,1,1,0,0,ph,4,2,0.5,2649,1989,7.595387279,2,1010,0,0,0.5,2,0,0,2,0,-1,1,chose desirable,undesirable fac.,"[7,2.1e+03]",FALSE,339
1388,2,X15,1,0,0,1,ph,4,4,1,332,1689,7.431891917,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,39
1390,4,X15,0,0,1,1,ph,8,3,0.375,1290,4012,8.297045149,0,10100001,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,162
1392,6,X15,1,0,1,0,tv,8,5,0.625,391,3937,8.278174291,0,1101011,0,0.125,0.625,3,2,2,5,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,87
1393,7,X15,1,1,1,1,tv,6,4,0.666666667,958,3055,8.024534872,0,11011,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,305
1394,8,X15,1,0,0,1,ph,7,5,0.714285714,3110,3648,8.201934351,0,1011110,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,348
1395,9,X15,1,1,1,1,tv,6,4,0.666666667,16,3038,8.018954683,2,11110,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,288
1396,10,X15,1,0,0,1,ph,16,10,0.625,835,8549,9.053569596,0,1.00E+15,1,0.125,0.625,6,4,4,10,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,299
1397,11,X15,0,1,0,1,tv,6,2,0.333333333,654,3038,8.018954683,0,100100,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,288
1398,12,X15,1,0,0,1,ph,4,1,0.25,495,1780,7.484368643,0,1,1,-0.25,0.25,3,-2,-2,1,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,130
1399,13,X15,1,0,1,0,tv,17,11,0.647058824,1149,8969,9.101529466,0,1.11E+16,0,0.147058824,0.647058824,6,5,5,11,0,-1,1,chose desirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,169
1404,18,X15,1,1,0,0,ph,9,7,0.777777778,1044,4609,8.435766193,4,110011111,0,0.277777778,0.777777778,2,5,5,7,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,209
1406,20,X15,1,0,0,1,ph,7,6,0.857142857,806,3351,8.117014088,0,1111011,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,51
1407,21,X15,1,1,1,1,tv,16,10,0.625,605,8707,9.071882579,0,1.10E+15,1,0.125,0.625,6,4,4,10,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,457
1409,23,X15,0,0,0,0,tv,7,2,0.285714286,349,3712,8.219326094,0,11000,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,412
1410,24,X15,0,0,0,0,tv,5,1,0.2,854,2390,7.779048645,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,190
1412,26,X15,1,1,1,1,tv,33,17,0.515151515,2521,17862,9.79043083,0,1.01E+32,1,0.015151515,0.515151515,16,1,1,17,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,262
1413,27,X15,0,1,0,1,tv,7,3,0.428571429,544,3516,8.165079259,0,1000101,0,-0.071428571,0.571428571,4,-1,1,4,0,1,-1,chose undesirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,216
1414,28,X15,1,1,1,1,tv,42,26,0.619047619,1512,22825,10.03561171,0,1.01E+41,1,0.119047619,0.619047619,16,10,10,26,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,275
1415,29,X15,0,1,1,0,ph,3,0,0,402,1642,7.40367029,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[7,2.1e+03]",FALSE,542
1416,30,X15,0,0,1,1,ph,6,2,0.333333333,294,2790,7.933796875,0,100001,0,-0.166666667,0.666666667,4,-2,2,4,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,40
1417,31,X15,0,1,0,1,tv,16,9,0.5625,653,8545,9.053101596,0,1.01E+15,0,0.0625,0.4375,7,2,-2,7,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,295
1418,32,X15,1,1,1,1,tv,13,9,0.692307692,783,6672,8.805674944,0,11111001111,1,0.192307692,0.692307692,4,5,5,9,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,72
1419,33,X15,0,1,0,1,tv,31,17,0.548387097,55,16648,9.720045368,0,1.11E+29,0,0.048387097,0.451612903,14,3,-3,14,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,148
1420,34,X15,1,0,0,1,ph,7,5,0.714285714,3207,3472,8.152486076,0,1110110,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,172
1421,35,X15,0,1,1,0,ph,7,4,0.571428571,780,3849,8.255568653,0,1010011,1,0.071428571,0.428571429,3,1,-1,3,1,-1,-1,chose undesirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,549
1422,36,X15,1,1,0,0,ph,11,7,0.636363636,1159,5923,8.686598356,0,11110001110,0,0.136363636,0.636363636,4,3,3,7,0,-1,1,chose desirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,423
1423,37,X15,1,1,1,1,tv,5,3,0.6,566,2543,7.841099765,0,1110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,343
1424,38,X15,0,0,0,0,tv,29,14,0.482758621,1673,15612,9.655795128,1,1.01E+27,1,-0.017241379,0.517241379,15,-1,1,15,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,212
1425,39,X15,1,0,0,1,ph,23,14,0.608695652,366,12169,9.406647013,0,1.01E+20,1,0.108695652,0.608695652,9,5,5,14,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,69
1426,40,X15,1,0,0,1,ph,4,4,1,4733,1730,7.455876687,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[7,2.1e+03]",FALSE,80
1427,41,X15,1,1,1,1,tv,6,4,0.666666667,608,3246,8.085178748,0,10111,1,0.166666667,0.666666667,2,2,2,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,496
1428,42,X15,0,1,1,0,ph,5,2,0.4,118,2265,7.725330038,0,101,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,65
1429,43,X15,1,0,0,1,ph,10,6,0.6,439,5055,8.528133131,0,1001010111,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,105
1430,44,X15,0,0,0,0,tv,5,1,0.2,662,2352,7.763021309,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,152
1431,45,X15,0,0,1,1,ph,20,9,0.45,58,10920,9.298351249,0,1.00E+19,0,-0.05,0.55,11,-2,2,11,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,470
1432,46,X15,1,1,1,1,tv,39,22,0.564102564,812,21155,9.959631563,3,1.10E+38,1,0.064102564,0.564102564,17,5,5,22,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,255
1433,47,X15,1,0,0,1,ph,8,5,0.625,927,4095,8.317521996,0,11010101,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,245
1434,48,X15,0,0,0,0,tv,13,3,0.230769231,48922,6719,8.812694613,0,1.00E+11,1,-0.269230769,0.769230769,10,-7,7,10,1,-1,-1,chose undesirable,undesirable fac.,"(4.98e+03,8.01e+03]",FALSE,119
1435,49,X15,0,0,1,1,ph,6,3,0.5,462,2835,7.949797216,0,100101,0,0,0.5,3,0,0,3,0,1,-1,chose undesirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,85
1436,50,X15,1,0,0,1,ph,29,18,0.620689655,1704,15559,9.652394528,0,1.00E+26,1,0.120689655,0.620689655,11,7,7,18,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,159
1437,51,X15,1,1,1,1,tv,6,5,0.833333333,783,2904,7.973844376,0,11111,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,154
1438,52,X15,1,1,1,1,tv,20,11,0.55,1262,10546,9.26350192,10,1.10E+19,1,0.05,0.55,9,2,2,11,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,96
1439,53,X15,1,0,1,0,tv,7,6,0.857142857,427,3473,8.152774053,0,1111101,0,0.357142857,0.857142857,1,5,5,6,0,-1,1,chose desirable,undesirable fac.,"(3.34e+03,4.98e+03]",FALSE,173
1441,55,X15,0,0,0,0,tv,6,1,0.166666667,510,2865,7.960323629,0,1000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,115
1442,56,X15,1,1,1,1,tv,10,6,0.6,1607,5064,8.529911964,0,11100111,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,114
1443,57,X15,1,0,0,1,ph,24,16,0.666666667,479,12992,9.472089062,0,1.11E+23,1,0.166666667,0.666666667,8,8,8,16,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,342
1444,58,X15,1,1,1,1,tv,7,6,0.857142857,724,3364,8.120886021,0,1111011,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,64
1445,59,X15,1,1,1,1,tv,10,6,0.6,943,5081,8.533263372,0,1011100110,1,0.1,0.6,4,2,2,6,1,1,1,chose desirable,desirable fac.,"(4.98e+03,8.01e+03]",FALSE,131
1446,60,X15,0,0,0,0,tv,31,12,0.387096774,1111,16729,9.724899019,0,1.00E+30,1,-0.112903226,0.612903226,19,-7,7,19,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,229
1448,62,X15,0,1,1,0,ph,17,5,0.294117647,752,8816,9.084323531,0,1.00E+11,1,-0.205882353,0.705882353,12,-7,7,12,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,16
1449,63,X15,1,0,0,1,ph,25,16,0.64,2446,13673,9.523178364,0,1.11E+24,1,0.14,0.64,9,7,7,16,1,1,1,chose desirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,473
1450,64,X15,0,0,0,0,tv,26,9,0.346153846,2903,13845,9.535679436,0,1.11E+23,1,-0.153846154,0.653846154,17,-8,8,17,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,95
1451,65,X15,1,1,1,1,tv,9,6,0.666666667,1780,4680,8.451053389,0,100111011,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.34e+03,4.98e+03]",FALSE,280
1452,66,X15,0,0,0,0,tv,24,12,0.5,684,12738,9.452344931,0,1.10E+21,1,0,0.5,12,0,0,12,1,-1,-1,chose undesirable,undesirable fac.,"(8.01e+03,8.89e+04]",FALSE,88
1454,68,X15,0,1,1,0,ph,6,1,0.166666667,784,3175,8.063062911,0,1000,1,-0.333333333,0.833333333,5,-4,4,5,1,-1,-1,chose undesirable,undesirable fac.,"(2.1e+03,3.34e+03]",FALSE,425
1455,69,X15,0,1,0,1,tv,51,25,0.490196078,44308,28048,10.24167261,0,1.00E+50,0,-0.009803922,0.509803922,26,-1,1,26,0,1,-1,chose undesirable,desirable fac.,"(8.01e+03,8.89e+04]",FALSE,548
1456,70,X15,1,1,1,1,tv,5,4,0.8,447,2645,7.880426344,0,1111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.1e+03,3.34e+03]",FALSE,445
