,ID,trial,chooseDes,whichWorld,chooseTV,desWorld,whatIsDes,seqLength,desCount,desProp,RT.lev,RT.raw,RT.log,aniFlagCount,outcomeDesSeq,correct,desPropC,evidForChoice,undesCount,desDiff,diffForChoice,itemsForChoiceCount,chooseDes.m,desWorldC,chooseDesC,chooseDesF,desWorldF,RTq5,timingFlag,timingRelative
5006,6,X51,1,1,0,0,ph,9,4,0.444444444,86,4823,8.48115142,0,10011010,0,-0.055555556,0.444444444,5,-1,-1,4,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,423
5007,7,X51,0,0,0,0,tv,4,0,0,143,1704,7.440733707,0,0,1,-0.5,1,4,-4,4,4,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,54
5008,8,X51,0,0,0,0,tv,10,5,0.5,542,5232,8.562548893,0,1101010001,1,0,0.5,5,0,0,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,282
5009,9,X51,0,1,1,0,ph,6,3,0.5,366,2787,7.932721027,0,11010,1,0,0.5,3,0,0,3,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,37
5011,11,X51,1,1,0,0,ph,4,2,0.5,768,2195,7.693937326,0,101,0,0,0.5,2,0,0,2,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,545
5012,12,X51,0,1,0,1,tv,6,3,0.5,408,3095,8.037543185,0,110001,0,0,0.5,3,0,0,3,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,345
5013,13,X51,0,0,0,0,tv,11,4,0.363636364,119,5908,8.684062644,2,10101001000,1,-0.136363636,0.636363636,7,-3,3,7,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,408
5014,14,X51,1,1,0,0,ph,9,4,0.444444444,2845,4718,8.45914026,0,10011100,0,-0.055555556,0.444444444,5,-1,-1,4,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,318
5015,15,X51,0,1,0,1,tv,13,5,0.384615385,2233,6687,8.807920622,0,1.00E+12,0,-0.115384615,0.615384615,8,-3,3,8,0,1,-1,chose undesirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,87
5016,16,X51,1,1,1,1,tv,24,14,0.583333333,248,12935,9.467692095,0,1.10E+23,1,0.083333333,0.583333333,10,4,4,14,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,285
5017,17,X51,0,1,1,0,ph,9,3,0.333333333,384,4567,8.426611813,0,10101,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,167
5018,18,X51,0,0,0,0,tv,30,7,0.233333333,888,16416,9.706011748,0,1.00E+28,1,-0.266666667,0.766666667,23,-16,16,23,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,466
5019,19,X51,0,0,1,1,ph,11,4,0.363636364,4814,5727,8.652947112,0,11011000,0,-0.136363636,0.636363636,7,-3,3,7,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,227
5020,20,X51,1,0,0,1,ph,4,4,1,366,1662,7.415776975,0,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,12
5021,21,X51,0,0,0,0,tv,4,1,0.25,1126,2096,7.647786045,1,1,1,-0.25,0.75,3,-2,2,3,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,446
5022,22,X51,0,0,1,1,ph,7,4,0.571428571,494,3792,8.240648863,0,1100011,0,0.071428571,0.428571429,3,1,-1,3,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,492
5024,24,X51,1,1,1,1,tv,28,16,0.571428571,1037,15313,9.63645742,14,1.01E+27,1,0.071428571,0.571428571,12,4,4,16,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,463
5025,25,X51,0,0,0,0,tv,5,1,0.2,176,2207,7.699389406,0,10000,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,7
5026,26,X51,1,0,1,0,tv,14,8,0.571428571,218,7359,8.903679333,2,1.11E+13,0,0.071428571,0.571428571,6,2,2,8,0,-1,1,chose desirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,209
5027,27,X51,0,1,1,0,ph,16,6,0.375,368,8331,9.027738776,0,1.11E+14,1,-0.125,0.625,10,-4,4,10,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,81
5028,28,X51,1,1,1,1,tv,16,10,0.625,123,8467,9.043931534,0,1.10E+13,1,0.125,0.625,6,4,4,10,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,217
5029,29,X51,0,0,0,0,tv,14,5,0.357142857,625,7546,8.928772901,0,1001001011,1,-0.142857143,0.642857143,9,-4,4,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,396
5030,30,X51,1,1,0,0,ph,3,2,0.666666667,666,1530,7.333023014,1,110,0,0.166666667,0.666666667,1,1,1,2,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,430
5031,31,X51,1,0,0,1,ph,7,6,0.857142857,505,3713,8.219595454,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,413
5032,32,X51,0,0,1,1,ph,4,1,0.25,1398,1712,7.445417557,0,10,0,-0.25,0.75,3,-2,2,3,0,1,-1,chose undesirable,desirable fac.,"[0,2.26e+03]",FALSE,62
5033,33,X51,1,0,0,1,ph,17,11,0.647058824,798,9132,9.119540008,0,1.11E+15,1,0.147058824,0.647058824,6,5,5,11,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,332
5034,34,X51,1,1,1,1,tv,16,10,0.625,447,8576,9.056722883,0,1.01E+14,1,0.125,0.625,6,4,4,10,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,326
5037,37,X51,1,0,1,0,tv,4,3,0.75,556,2004,7.602900462,0,1110,0,0.25,0.75,1,2,2,3,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,354
5038,38,X51,1,1,1,1,tv,9,6,0.666666667,112,4587,8.430981495,0,111011100,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,187
5039,39,X51,0,1,0,1,tv,25,13,0.52,215,13712,9.526026641,0,1.01E+24,0,0.02,0.48,12,1,-1,12,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,512
5040,40,X51,0,1,1,0,ph,9,2,0.222222222,9,4505,8.41294317,0,100010,1,-0.277777778,0.777777778,7,-5,5,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,105
5041,41,X51,1,0,0,1,ph,15,10,0.666666667,498,7824,8.964951212,1,1.10E+14,1,0.166666667,0.666666667,5,5,5,10,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,124
5042,42,X51,1,0,0,1,ph,23,15,0.652173913,374,12527,9.435641594,0,1.01E+22,1,0.152173913,0.652173913,8,7,7,15,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,427
5043,43,X51,0,1,1,0,ph,2,0,0,246,1032,6.939253946,0,0,1,-0.5,1,2,-2,2,2,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,482
5044,44,X51,0,0,0,0,tv,3,0,0,1442,1429,7.264730178,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,329
5045,45,X51,0,1,0,1,tv,20,10,0.5,631,10904,9.296884973,0,1.01E+19,0,0,0.5,10,0,0,10,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,454
5046,46,X51,0,0,0,0,tv,13,5,0.384615385,536,6600,8.794824928,0,11100100001,1,-0.115384615,0.615384615,8,-3,3,8,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,0
5047,47,X51,1,0,0,1,ph,3,2,0.666666667,416,1485,7.303170051,0,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,385
5048,48,X51,0,0,0,0,tv,10,4,0.4,483,5424,8.59858883,5,10110001,1,-0.1,0.6,6,-2,2,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,474
5049,49,X51,1,0,0,1,ph,14,9,0.642857143,735,7656,8.943244933,0,1.10E+13,1,0.142857143,0.642857143,5,4,4,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,506
5050,50,X51,1,0,0,1,ph,10,7,0.7,155,5209,8.558143178,0,1101101110,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,259
5051,51,X51,0,1,0,1,tv,31,18,0.580645161,656,16512,9.711842668,3,1.11E+28,0,0.080645161,0.419354839,13,5,-5,13,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,12
5053,53,X51,1,0,1,0,tv,9,6,0.666666667,589,4920,8.501063809,0,110010111,0,0.166666667,0.666666667,3,3,3,6,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,520
5054,54,X51,0,0,1,1,ph,8,4,0.5,103,4328,8.372860821,0,1100011,0,0,0.5,4,0,0,4,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,478
5055,55,X51,1,1,1,1,tv,14,9,0.642857143,726,7533,8.927048648,0,1.11E+13,1,0.142857143,0.642857143,5,4,4,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,383
5056,56,X51,1,1,1,1,tv,59,32,0.542372881,567,32386,10.38548151,0,1.10E+57,1,0.042372881,0.542372881,27,5,5,32,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,486
5058,58,X51,0,0,0,0,tv,6,2,0.333333333,1216,3068,8.028781162,0,100001,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,318
5059,59,X51,1,0,0,1,ph,7,6,0.857142857,2352,3575,8.181720455,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,275
5060,60,X51,0,0,0,0,tv,6,2,0.333333333,170,2941,7.986504939,1,10001,1,-0.166666667,0.666666667,4,-2,2,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,191
5061,61,X51,1,1,1,1,tv,6,3,0.5,239,2840,7.951559331,0,11010,1,0,0.5,3,0,0,3,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,90
5062,62,X51,1,1,1,1,tv,12,8,0.666666667,472,6407,8.765146422,0,11111001110,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,357
5063,63,X51,1,1,1,1,tv,8,5,0.625,431,3952,8.281977059,0,111110,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,102
5064,64,X51,0,0,0,0,tv,7,3,0.428571429,1056,3351,8.117014088,0,1100010,1,-0.071428571,0.571428571,4,-1,1,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,51
5065,65,X51,1,1,1,1,tv,3,2,0.666666667,479,1536,7.336936914,0,101,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,436
5066,66,X51,1,0,0,1,ph,5,4,0.8,1770,2429,7.795234929,0,10111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,229
5067,67,X51,0,1,1,0,ph,5,1,0.2,669,2262,7.724004657,0,1,1,-0.3,0.8,4,-3,3,4,1,-1,-1,chose undesirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,62
5068,68,X51,1,1,1,1,tv,24,13,0.541666667,368,12655,9.445807673,0,1.10E+22,1,0.041666667,0.541666667,11,2,2,13,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,5
5069,69,X51,1,1,1,1,tv,10,7,0.7,432,4992,8.51559191,0,110111011,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,42
5070,70,X51,1,0,0,1,ph,22,16,0.727272727,1521,11606,9.359277485,0,1.10E+20,1,0.227272727,0.727272727,6,10,10,16,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,56
5071,71,X51,0,1,1,0,ph,5,2,0.4,365,2210,7.700747795,0,101,1,-0.1,0.6,3,-1,1,3,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,10
5072,72,X51,1,0,0,1,ph,13,8,0.615384615,805,7096,8.867286524,0,1.11E+12,1,0.115384615,0.615384615,5,3,3,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,496
5073,73,X51,1,0,0,1,ph,10,7,0.7,493,5216,8.559486104,0,1100110111,1,0.2,0.7,3,4,4,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,266
5074,74,X51,0,1,1,0,ph,20,7,0.35,1095,10681,9.276221741,0,1.01E+17,1,-0.15,0.65,13,-6,6,13,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,231
5075,75,X51,1,1,0,0,ph,17,11,0.647058824,741,9040,9.109414453,0,1.01E+15,0,0.147058824,0.647058824,6,5,5,11,0,-1,1,chose desirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,240
5076,76,X51,0,1,1,0,ph,9,3,0.333333333,494,4536,8.419800845,0,1010100,1,-0.166666667,0.666666667,6,-3,3,6,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,136
5078,78,X51,0,1,1,0,ph,5,0,0,267,2216,7.703459048,0,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,16
5079,79,X51,1,0,0,1,ph,4,3,0.75,195,1848,7.521859252,0,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,198
5080,80,X51,1,1,1,1,tv,13,8,0.615384615,920,6632,8.799661697,0,1.00E+12,1,0.115384615,0.615384615,5,3,3,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,32
5081,81,X51,1,1,1,1,tv,25,15,0.6,2798,13704,9.52544304,0,1.10E+23,1,0.1,0.6,10,5,5,15,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,504
5082,82,X51,1,0,0,1,ph,29,20,0.689655172,7273,15889,9.673382325,0,1.11E+27,1,0.189655172,0.689655172,9,11,11,20,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,489
5083,83,X51,1,0,0,1,ph,4,3,0.75,2620,1824,7.508787171,0,1110,1,0.25,0.75,1,2,2,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,174
5084,84,X51,0,1,1,0,ph,15,3,0.2,678,8224,9.014811988,0,1.00E+13,1,-0.3,0.8,12,-9,9,12,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,524
5085,85,X51,1,1,1,1,tv,4,4,1,2189,1851,7.523481313,1,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,201
5086,86,X51,1,1,1,1,tv,7,5,0.714285714,1856,3400,8.131530711,2,111110,1,0.214285714,0.714285714,2,3,3,5,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,100
5089,89,X51,1,1,0,0,ph,7,4,0.571428571,397,3714,8.219864742,0,1010110,0,0.071428571,0.571428571,3,1,1,4,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,414
5090,90,X51,1,0,0,1,ph,3,3,1,221,1540,7.339537695,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,440
5092,92,X51,1,0,1,0,tv,28,11,0.392857143,1350,15232,9.631153757,0,1.00E+26,0,-0.107142857,0.392857143,17,-6,-6,11,0,-1,1,chose desirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,382
5093,93,X51,1,0,0,1,ph,11,9,0.818181818,897,5792,8.664232934,0,11100111111,1,0.318181818,0.818181818,2,7,7,9,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,292
5094,94,X51,1,1,1,1,tv,8,6,0.75,600,3972,8.287025025,0,10011111,1,0.25,0.75,2,4,4,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,122
5095,95,X51,0,1,1,0,ph,16,7,0.4375,1671,8298,9.023769801,0,1.10E+14,1,-0.0625,0.5625,9,-2,2,9,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,48
5096,96,X51,1,1,1,1,tv,12,8,0.666666667,767,6189,8.730528802,0,1.11E+11,1,0.166666667,0.666666667,4,4,4,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,139
5097,97,X51,1,1,0,0,ph,46,21,0.456521739,167,25192,10.13428176,0,1.00E+45,0,-0.043478261,0.456521739,25,-4,-4,21,0,-1,1,chose desirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,442
5098,98,X51,1,1,1,1,tv,9,6,0.666666667,545,4444,8.399310151,0,11101110,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,44
5099,99,X51,1,1,0,0,ph,5,4,0.8,259,2647,7.881182202,0,11011,0,0.3,0.8,1,3,3,4,0,-1,1,chose desirable,undesirable fac.,"(2.26e+03,3.81e+03]",FALSE,447
5100,100,X51,0,1,1,0,ph,5,0,0,18,2214,7.702556113,1,0,1,-0.5,1,5,-5,5,5,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,14
5102,2,X52,0,0,1,1,ph,3,1,0.333333333,475,1208,7.096721378,0,1,0,-0.166666667,0.666666667,2,-1,1,2,0,1,-1,chose undesirable,desirable fac.,"[0,2.26e+03]",FALSE,108
5103,3,X52,0,0,1,1,ph,7,3,0.428571429,150,3328,8.110126802,0,10101,0,-0.071428571,0.571428571,4,-1,1,4,0,1,-1,chose undesirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,28
5104,4,X52,1,0,0,1,ph,7,6,0.857142857,591,3544,8.173011312,0,1110111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,244
5106,6,X52,0,0,1,1,ph,8,3,0.375,151,4056,8.307952545,0,1100100,0,-0.125,0.625,5,-2,2,5,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,206
5107,7,X52,1,0,1,0,tv,4,3,0.75,407,1751,7.467942332,0,1011,0,0.25,0.75,1,2,2,3,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,101
5108,8,X52,1,1,1,1,tv,6,5,0.833333333,1127,2776,7.928766322,0,111110,1,0.333333333,0.833333333,1,4,4,5,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,26
5109,9,X52,1,0,0,1,ph,5,3,0.6,482,2270,7.72753511,0,10110,1,0.1,0.6,2,1,1,3,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,70
5111,11,X52,1,0,0,1,ph,2,2,1,876,996,6.903747258,0,11,1,0.5,1,0,2,2,2,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,446
5112,12,X52,1,1,1,1,tv,11,8,0.727272727,316,5967,8.693999568,0,1101101111,1,0.227272727,0.727272727,3,5,5,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,467
5114,14,X52,1,0,0,1,ph,6,3,0.5,423,3258,8.088868789,0,10110,1,0,0.5,3,0,0,3,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,508
5115,15,X52,0,0,0,0,tv,8,1,0.125,1271,3913,8.272059622,0,100000,1,-0.375,0.875,7,-6,6,7,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,63
5116,16,X52,0,0,0,0,tv,22,9,0.409090909,392,11583,9.357293785,0,1.10E+20,1,-0.090909091,0.590909091,13,-4,4,13,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,33
5117,17,X52,1,0,0,1,ph,11,7,0.636363636,155,5703,8.648747631,0,1011100111,1,0.136363636,0.636363636,4,3,3,7,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,203
5118,18,X52,1,1,1,1,tv,5,4,0.8,706,2352,7.763021309,1,1111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,152
5119,19,X52,1,0,0,1,ph,3,3,1,615,1608,7.38274645,0,111,1,0.5,1,0,3,3,3,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,508
5120,20,X52,1,1,0,0,ph,8,4,0.5,449,4008,8.296047643,0,10001110,0,0,0.5,4,0,0,4,0,-1,1,chose desirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,158
5121,21,X52,0,0,0,0,tv,7,2,0.285714286,3060,3824,8.249052274,1,1001000,1,-0.214285714,0.714285714,5,-3,3,5,1,-1,-1,chose undesirable,undesirable fac.,"(3.81e+03,5.83e+03]",FALSE,524
5122,22,X52,1,0,0,1,ph,7,6,0.857142857,526,3772,8.235360644,0,1011111,1,0.357142857,0.857142857,1,5,5,6,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,472
5123,23,X52,0,1,1,0,ph,3,0,0,385,1603,7.379632153,0,0,1,-0.5,1,3,-3,3,3,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,503
5124,24,X52,1,1,1,1,tv,12,9,0.75,426,6105,8.716863387,6,1.11E+11,1,0.25,0.75,3,6,6,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,55
5125,25,X52,1,1,1,1,tv,5,4,0.8,246,2696,7.899524472,0,1111,1,0.3,0.8,1,3,3,4,1,1,1,chose desirable,desirable fac.,"(2.26e+03,3.81e+03]",FALSE,496
5126,26,X52,0,1,0,1,tv,19,6,0.315789474,534,10031,9.213435577,6,1.00E+16,0,-0.184210526,0.684210526,13,-7,7,13,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,131
5127,27,X52,0,1,1,0,ph,19,7,0.368421053,332,10108,9.221082469,0,1.01E+18,1,-0.131578947,0.631578947,12,-5,5,12,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,208
5128,28,X52,0,1,0,1,tv,11,6,0.545454545,309,5754,8.657650544,0,1001111010,0,0.045454545,0.454545455,5,1,-1,5,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,254
5129,29,X52,1,1,1,1,tv,11,8,0.727272727,972,5871,8.677780256,0,10011110111,1,0.227272727,0.727272727,3,5,5,8,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,371
5130,30,X52,1,1,0,0,ph,3,3,1,402,1114,7.01571242,1,111,0,0.5,1,0,3,3,3,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,14
5131,31,X52,1,0,0,1,ph,14,9,0.642857143,142,7351,8.902591637,0,1.01E+13,1,0.142857143,0.642857143,5,4,4,9,1,1,1,chose desirable,desirable fac.,"(5.83e+03,9.1e+03]",FALSE,201
5132,32,X52,1,0,0,1,ph,9,6,0.666666667,934,4688,8.452761331,0,100101111,1,0.166666667,0.666666667,3,3,3,6,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,288
5133,33,X52,1,0,0,1,ph,25,16,0.64,805,13409,9.503681402,0,1.10E+24,1,0.14,0.64,9,7,7,16,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,209
5134,34,X52,0,1,0,1,tv,7,3,0.428571429,935,3840,8.253227646,1,101001,0,-0.071428571,0.571428571,4,-1,1,4,0,1,-1,chose undesirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,540
5137,37,X52,0,0,0,0,tv,3,2,0.666666667,514,1507,7.317876199,0,101,1,0.166666667,0.333333333,1,1,-1,1,1,-1,-1,chose undesirable,undesirable fac.,"[0,2.26e+03]",FALSE,407
5138,38,X52,1,1,1,1,tv,20,11,0.55,691,10493,9.258463647,0,1.11E+18,1,0.05,0.55,9,2,2,11,1,1,1,chose desirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,43
5139,39,X52,0,1,0,1,tv,28,12,0.428571429,439,14940,9.611797459,0,1.11E+27,0,-0.071428571,0.571428571,16,-4,4,16,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,90
5141,41,X52,0,1,1,0,ph,16,4,0.25,472,8540,9.052516287,0,1.01E+14,1,-0.25,0.75,12,-8,8,12,1,-1,-1,chose undesirable,undesirable fac.,"(5.83e+03,9.1e+03]",FALSE,290
5142,42,X52,0,1,1,0,ph,21,7,0.333333333,1016,11246,9.327767789,0,1.00E+20,1,-0.166666667,0.666666667,14,-7,7,14,1,-1,-1,chose undesirable,undesirable fac.,"(9.1e+03,1.77e+05]",FALSE,246
5143,43,X52,1,0,0,1,ph,3,2,0.666666667,207,1280,7.154615357,0,110,1,0.166666667,0.666666667,1,1,1,2,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,180
5144,44,X52,1,0,1,0,tv,4,1,0.25,1925,1741,7.46221494,0,100,0,-0.25,0.25,3,-2,-2,1,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,91
5145,45,X52,0,1,0,1,tv,25,11,0.44,503,13559,9.514805812,0,1.11E+22,0,-0.06,0.56,14,-3,3,14,0,1,-1,chose undesirable,desirable fac.,"(9.1e+03,1.77e+05]",FALSE,359
5146,46,X52,1,1,1,1,tv,8,5,0.625,464,3895,8.267448958,0,1101110,1,0.125,0.625,3,2,2,5,1,1,1,chose desirable,desirable fac.,"(3.81e+03,5.83e+03]",FALSE,45
5147,47,X52,1,1,0,0,ph,3,3,1,61,1163,7.058758153,0,111,0,0.5,1,0,3,3,3,0,-1,1,chose desirable,undesirable fac.,"[0,2.26e+03]",FALSE,63
5148,48,X52,1,1,1,1,tv,4,4,1,391,2177,7.685703061,2,1111,1,0.5,1,0,4,4,4,1,1,1,chose desirable,desirable fac.,"[0,2.26e+03]",FALSE,527
